mag,err
nan,nan
16.697001,0.152
nan,nan
nan,nan
15.762,0.082999997
nan,nan
nan,nan
nan,nan
nan,nan
15.966,0.075000003
nan,nan
nan,nan
14.803,0.035
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.599,0.064000003
16.412001,0.126
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.129999,0.093000002
nan,nan
16.677,0.15700001
nan,nan
15.778,0.092
14.075,0.039000001
15.836,0.082000002
nan,nan
nan,nan
nan,nan
nan,nan
13.733,0.025
13.651,0.030999999
nan,nan
14.556,0.035
nan,nan
14.43,0.039999999
nan,nan
nan,nan
nan,nan
16.506001,0.147
nan,nan
nan,nan
nan,nan
15.283,0.050000001
nan,nan
nan,nan
16.341999,0.126
nan,nan
nan,nan
nan,nan
15.915,0.074000001
nan,nan
nan,nan
nan,nan
15.2,0.063000001
nan,nan
nan,nan
16.799999,0.14399999
nan,nan
16.719,0.154
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.108,0.052000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.161,0.149
nan,nan
13.602,0.028000001
13.479,0.022
nan,nan
nan,nan
15.576,0.068999998
16.973,0.18799999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.98,0.032000002
nan,nan
nan,nan
16.879,0.182
16.357,0.12899999
nan,nan
nan,nan
nan,nan
16.724001,0.164
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.108,0.050999999
15.588,0.064000003
15.692,0.074000001
nan,nan
nan,nan
nan,nan
15.499,0.075999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.923,0.079000004
nan,nan
11.222,0.027000001
nan,nan
nan,nan
16.858999,0.245
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.995,0.039999999
14.394,0.032000002
nan,nan
nan,nan
nan,nan
14.464,0.046999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.155001,0.106
nan,nan
nan,nan
16.639,0.154
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.931999,0.219
15.784,0.075999998
16.497,0.149
14.422,0.037
nan,nan
8.5769997,0.027000001
nan,nan
16.198,0.111
nan,nan
13.093,0.030999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.413,0.064999998
14.43,0.029999999
nan,nan
nan,nan
nan,nan
16.368,0.114
nan,nan
nan,nan
nan,nan
nan,nan
14.236,0.035999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.507999,0.127
10.118,0.022
16.308001,0.104
nan,nan
nan,nan
nan,nan
nan,nan
16.764,0.17299999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
17.034,0.212
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.349001,0.12800001
13.8,0.029999999
14.776,0.037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
