mag,err
nan,nan
nan,nan
13.748055,0.11656915
nan,nan
nan,nan
13.251663,0.090102732
nan,nan
11.702015,0.023774618
nan,nan
nan,nan
nan,nan
12.87027,0.054665457
nan,nan
nan,nan
nan,nan
nan,nan
12.964218,0.094667181
nan,nan
12.143105,0.043478001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.656128,0.27605093
nan,nan
nan,nan
13.032127,0.12675551
nan,nan
nan,nan
11.414909,0.030140946
nan,nan
nan,nan
12.17099,0.04897137
nan,nan
nan,nan
13.064026,0.10929271
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.6068,0.05359865
nan,nan
13.561985,0.11694477
nan,nan
9.9065742,0.032410417
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.860401,0.086482562
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.998009,0.19358237
nan,nan
nan,nan
nan,nan
13.332657,0.16328639
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.761215,0.06721805
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.206867,0.16881037
nan,nan
nan,nan
11.323074,0.030323202
nan,nan
12.836296,0.068478897
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.613754,0.17961018
nan,nan
12.701923,0.1529931
11.25985,0.034965374
nan,nan
14.242329,0.18681781
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.023415,0.17014691
13.804985,0.11376281
nan,nan
nan,nan
12.222618,0.12423252
12.999222,0.11475053
12.972313,0.087606624
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.85743,0.42907751
13.470406,0.10713755
nan,nan
13.445358,0.42624798
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.753513,0.04787096
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.63171,0.052601907
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.053116,0.34443268
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.416451,0.018337311
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.723988,0.03770322
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.23019,0.095350675
nan,nan
nan,nan
nan,nan
nan,nan
13.217083,0.20381041
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.083435,0.15545216
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.439636,0.066508435
nan,nan
11.979683,0.040629145
12.354176,0.048941426
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.845249,0.18087788
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.939487,0.25859302
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.180492,0.94976997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.548122,0.11862472
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.733006,0.33844632
nan,nan
nan,nan
6.9744473,0.0010509617
nan,nan
nan,nan
nan,nan
13.71608,0.16144662
13.386383,0.11004383
nan,nan
nan,nan
13.703266,0.29761073
nan,nan
nan,nan
nan,nan
11.399204,0.050935954
nan,nan
nan,nan
nan,nan
nan,nan
13.265072,0.11713188
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.616844,0.11736545
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.883652,0.23871753
nan,nan
nan,nan
13.863106,0.23977961
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.48505,0.37054828
nan,nan
nan,nan
nan,nan
13.673695,0.19927654
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.574989,0.36080325
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.985474,0.070840515
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.15834,0.16631131
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.433941,0.039650556
14.547459,0.98310518
nan,nan
nan,nan
nan,nan
nan,nan
13.206409,0.17110962
13.008194,0.1081003
nan,nan
13.259308,0.10056558
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.64782,0.13432333
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.372597,0.14470237
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.538292,0.045915179
nan,nan
nan,nan
nan,nan
nan,nan
15.211502,0.41060317
nan,nan
nan,nan
11.103924,0.017085122
12.856377,0.041720614
12.72385,0.046406552
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.728859,0.093373857
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.730232,0.35619375
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.312202,0.28979105
nan,nan
9.8280945,0.0087796031
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.793648,0.17560543
13.55381,0.094136424
nan,nan
nan,nan
nan,nan
12.791588,0.064267255
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.77713,0.93775642
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.2803,0.2608811
nan,nan
11.04187,0.034812838
nan,nan
8.479023,0.0035986332
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.640419,0.13056484
13.424294,0.12066261
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.825352,0.048256077
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.6509285,0.0068739341
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.730316,0.060533851
13.019432,0.08886148
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.332203,0.24454091
nan,nan
nan,nan
nan,nan
13.221733,0.1411019
11.687889,0.018200273
nan,nan
nan,nan
nan,nan
11.690453,0.025529459
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.831413,0.15494075
13.154198,0.18086958
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.866993,0.13597052
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.19894,0.051397905
14.551567,0.46534929
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.293076,0.12216661
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.927711,0.081955761
nan,nan
nan,nan
11.459335,0.059902716
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.819679,0.034793079
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.74345,0.35686278
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.378559,0.23591106
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.475426,0.08491341
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.903259,0.081271872
nan,nan
13.573856,0.10163706
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.134819,0.0039403155
nan,nan
nan,nan
15.119541,0.51513779
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.298759,0.16886929
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.184193,0.038858525
nan,nan
nan,nan
nan,nan
14.11129,0.19279103
nan,nan
nan,nan
12.406975,0.044142708
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.187977,0.34873283
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.499546,0.037775856
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.40102,0.17232271
nan,nan
10.888649,0.019743185
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.593872,0.16478802
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.413422,0.013351672
14.012775,0.15645692
nan,nan
nan,nan
12.644917,0.04951204
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.398224,0.25476578
nan,nan
nan,nan
nan,nan
nan,nan
13.509468,0.098642386
nan,nan
nan,nan
nan,nan
13.54652,0.1156783
nan,nan
nan,nan
nan,nan
nan,nan
13.187576,0.14707381
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.409412,0.1161889
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.008144,0.17796482
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.047413,0.039830085
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.364441,0.050700899
nan,nan
nan,nan
nan,nan
nan,nan
13.026333,0.14334582
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.375431,0.037838589
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.295883,0.016549315
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.269653,0.076542631
nan,nan
nan,nan
10.664749,0.033700597
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.303547,0.072617248
12.711811,0.093603037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.753414,0.27246115
nan,nan
12.351738,0.11249373
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.187737,0.13013069
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.254539,0.056932386
12.64233,0.27357474
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.023693,0.48540705
nan,nan
14.611603,0.476906
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.380661,0.10038149
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.840797,0.092689306
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.276318,0.060217317
13.039352,0.10909752
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.5892029,0.012001912
13.028595,0.14449538
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.044415,0.13151467
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.422417,0.12913211
nan,nan
13.11866,0.11744501
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.214474,0.036079016
nan,nan
nan,nan
nan,nan
13.78043,0.15377758
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.380508,0.12499269
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.907658,0.10721296
nan,nan
nan,nan
nan,nan
nan,nan
12.83131,0.087398283
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.818493,0.15485264
14.709663,0.30372754
12.901245,0.073443711
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.267273,0.060266286
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.434937,0.15034243
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.945324,0.56507152
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.965588,0.031250581
nan,nan
13.101288,0.076209076
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.3218,0.12342087
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.255371,0.39652893
12.651409,0.15397528
nan,nan
nan,nan
nan,nan
nan,nan
12.399277,0.11200844
11.997864,0.089341752
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.177582,0.21144846
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.955914,0.081896573
nan,nan
14.070694,0.1979894
nan,nan
