mag,err
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.108,0.056000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.885,0.029999999
nan,nan
nan,nan
9.4610004,0.017000001
nan,nan
nan,nan
14.755,0.119
nan,nan
nan,nan
14.002,0.064000003
nan,nan
nan,nan
nan,nan
nan,nan
12.873,0.039000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.823,0.104
nan,nan
nan,nan
nan,nan
nan,nan
15.266,0.176
nan,nan
13.561,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.228,0.14399999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.726,0.039000001
nan,nan
15.624,0.21799999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.05,0.057999998
15.259,0.148
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.603,0.025
14.78,0.121
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.467,0.026000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.451,0.071000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.952,0.064000003
15.088,0.15800001
15.519,0.22
nan,nan
nan,nan
nan,nan
nan,nan
15.43,0.16599999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.143,0.125
nan,nan
nan,nan
10.753,0.02
nan,nan
nan,nan
nan,nan
nan,nan
15.053,0.108
nan,nan
nan,nan
nan,nan
15.152,0.13
nan,nan
nan,nan
13.513,0.043000001
nan,nan
nan,nan
15.35,0.16599999
13.058,0.028999999
nan,nan
nan,nan
nan,nan
nan,nan
15.214,0.141
13.37,0.037999999
14.551,0.079000004
nan,nan
nan,nan
nan,nan
7.5190001,0.030999999
nan,nan
nan,nan
nan,nan
nan,nan
14.881,0.119
nan,nan
12.949,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.186,0.033
nan,nan
nan,nan
13.962,0.064000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.939,0.061000001
15.304,0.16
nan,nan
nan,nan
nan,nan
nan,nan
12.534,0.029999999
nan,nan
nan,nan
nan,nan
12.886,0.050999999
13.389,0.033
nan,nan
nan,nan
nan,nan
nan,nan
15.536,0.20999999
15.109,0.132
15.13,0.153
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.944,0.045000002
nan,nan
nan,nan
nan,nan
14.28,0.071999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.79,0.109
nan,nan
14.375,0.079999998
nan,nan
nan,nan
13.852,0.052999999
nan,nan
nan,nan
12.238,0.023
nan,nan
14.133,0.072999999
nan,nan
nan,nan
15.333,0.154
nan,nan
15.137,0.134
nan,nan
nan,nan
15.167,0.127
nan,nan
nan,nan
nan,nan
nan,nan
15.044,0.162
nan,nan
nan,nan
nan,nan
nan,nan
15.318,0.16500001
nan,nan
nan,nan
nan,nan
nan,nan
15.246,0.164
nan,nan
nan,nan
nan,nan
8.6260004,0.021
nan,nan
nan,nan
nan,nan
14.983,0.131
nan,nan
nan,nan
nan,nan
nan,nan
15.504,0.206
15.529,0.19599999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.106,0.056000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.83,0.23800001
nan,nan
nan,nan
14.791,0.1
nan,nan
14.818,0.107
12.021,0.028000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.513,0.083999999
15.42,0.198
11.28,0.022
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.571,0.046
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.361,0.164
nan,nan
nan,nan
14.609,0.102
nan,nan
nan,nan
nan,nan
nan,nan
14.802,0.13699999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.581,0.22499999
nan,nan
nan,nan
nan,nan
13.457,0.034000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.912,0.13500001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.084,0.145
nan,nan
14.841,0.123
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.982,0.119
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.086,0.145
nan,nan
nan,nan
nan,nan
13.491,0.046
nan,nan
nan,nan
nan,nan
nan,nan
11.542,0.02
14.602,0.090999998
15.417,0.18700001
nan,nan
10.781,0.032000002
13.966,0.056000002
nan,nan
nan,nan
13.633,0.048999999
nan,nan
nan,nan
nan,nan
14.714,0.115
nan,nan
15.006,0.15099999
nan,nan
nan,nan
nan,nan
11.207,0.025
nan,nan
nan,nan
15.062,0.15899999
nan,nan
nan,nan
nan,nan
nan,nan
15.584,0.20900001
15.627,0.226
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.305,0.034000002
nan,nan
nan,nan
nan,nan
13.495,0.037
nan,nan
13.622,0.050000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.969,0.057999998
nan,nan
14.479,0.079999998
14.356,0.075999998
15.079,0.154
nan,nan
nan,nan
14.968,0.127
15.078,0.138
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.088,0.15700001
nan,nan
nan,nan
11.771,0.022
14.067,0.066
nan,nan
nan,nan
13.498,0.048
nan,nan
nan,nan
13.031,0.032000002
nan,nan
nan,nan
nan,nan
14.612,0.081
nan,nan
15.323,0.156
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.527,0.094999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.83,0.050000001
nan,nan
nan,nan
nan,nan
15.468,0.226
nan,nan
nan,nan
nan,nan
14.135,0.050000001
13.091,0.030999999
nan,nan
11.118,0.021
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.842,0.035999998
nan,nan
nan,nan
nan,nan
nan,nan
10.431,0.021
13.662,0.044
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.274,0.177
nan,nan
14.24,0.068999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.216,0.141
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.62,0.048
nan,nan
15.409,0.197
nan,nan
15.54,0.20100001
14.241,0.068000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.94,0.133
nan,nan
14.577,0.079000004
nan,nan
nan,nan
13.988,0.064999998
13.544,0.059
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.081,0.12800001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.083,0.054000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.227,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.132,0.152
10.916,0.039000001
nan,nan
13.888,0.056000002
13.564,0.043000001
14.806,0.119
nan,nan
nan,nan
14.369,0.078000002
nan,nan
nan,nan
14.843,0.126
15.025,0.134
14.236,0.07
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.541,0.043000001
nan,nan
15.483,0.177
nan,nan
15.123,0.15099999
nan,nan
nan,nan
nan,nan
15.437,0.199
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.092,0.14300001
12.617,0.026000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.061,0.063000001
nan,nan
nan,nan
14.455,0.086999997
15.08,0.15700001
nan,nan
14.158,0.057
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.116,0.025
15.153,0.142
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.439,0.048
nan,nan
nan,nan
nan,nan
nan,nan
13.766,0.050000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.664,0.096000001
nan,nan
13.109,0.032000002
13.202,0.032000002
15.09,0.145
14.522,0.097000003
nan,nan
nan,nan
14.447,0.086000003
nan,nan
nan,nan
12.484,0.027000001
14.219,0.074000001
nan,nan
14.186,0.057999998
nan,nan
14.119,0.067000002
nan,nan
14.994,0.126
nan,nan
15.11,0.17900001
12.941,0.037999999
nan,nan
nan,nan
14.469,0.1
14.825,0.15000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.468,0.207
nan,nan
nan,nan
13.322,0.035999998
7.1399999,0.039999999
15.646,0.22499999
nan,nan
14.649,0.109
nan,nan
15.33,0.16
nan,nan
nan,nan
nan,nan
15.161,0.13600001
nan,nan
15.675,0.221
nan,nan
nan,nan
15.523,0.207
13.852,0.052999999
14.486,0.079000004
nan,nan
nan,nan
nan,nan
nan,nan
8.9219999,0.024
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.492,0.089000002
nan,nan
nan,nan
13.153,0.033
nan,nan
nan,nan
14.951,0.12899999
nan,nan
12.923,0.033
13.793,0.054000001
nan,nan
nan,nan
nan,nan
nan,nan
15.66,0.22
nan,nan
nan,nan
14.787,0.1
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.188,0.071999997
14.325,0.07
nan,nan
nan,nan
nan,nan
14.586,0.093000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
7.2160001,0.02
13.414,0.043000001
nan,nan
15.679,0.237
nan,nan
nan,nan
14.021,0.078000002
nan,nan
14.077,0.059999999
13.268,0.028999999
nan,nan
nan,nan
nan,nan
14.167,0.075000003
nan,nan
nan,nan
nan,nan
14.493,0.086999997
nan,nan
nan,nan
14.763,0.101
nan,nan
12.179,0.028000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.39,0.082000002
14.534,0.086000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.681,0.052000001
12.405,0.043000001
nan,nan
15.496,0.219
nan,nan
nan,nan
nan,nan
15.497,0.212
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.419,0.039999999
nan,nan
nan,nan
nan,nan
8.0240002,0.024
nan,nan
nan,nan
nan,nan
nan,nan
14.784,0.103
nan,nan
nan,nan
14.32,0.071999997
nan,nan
nan,nan
nan,nan
15.495,0.199
14.869,0.132
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.755,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.476,0.078000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.872,0.063000001
nan,nan
nan,nan
nan,nan
8.2740002,0.021
nan,nan
15.108,0.15800001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.093,0.13500001
15.389,0.154
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.935,0.061999999
12.228,0.029999999
15.341,0.17
15.27,0.149
15.308,0.168
nan,nan
13.437,0.041000001
13.565,0.046999998
nan,nan
nan,nan
14.197,0.068000004
12.856,0.024
13.295,0.033
nan,nan
13.122,0.039999999
nan,nan
nan,nan
14.81,0.133
13.174,0.034000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.145,0.12800001
14.52,0.082999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.848,0.113
nan,nan
15.025,0.13
nan,nan
nan,nan
14.145,0.055
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.755,0.111
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.596,0.098999999
nan,nan
12.152,0.022
nan,nan
12.619,0.028000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.689,0.212
nan,nan
15.183,0.149
15.255,0.156
15.035,0.125
14.913,0.12899999
14.419,0.085000001
nan,nan
15.462,0.219
nan,nan
14.19,0.068999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.38,0.085000001
nan,nan
nan,nan
15.751,0.25799999
nan,nan
nan,nan
14.679,0.092
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.5310001,0.02
nan,nan
nan,nan
nan,nan
nan,nan
14.523,0.082999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.175,0.132
nan,nan
15.429,0.15899999
13.987,0.064000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.286,0.039000001
12.681,0.025
nan,nan
11.859,0.021
nan,nan
nan,nan
14.431,0.086000003
nan,nan
nan,nan
nan,nan
nan,nan
15.046,0.112
nan,nan
12.499,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.457,0.19400001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.184,0.153
nan,nan
nan,nan
nan,nan
nan,nan
13.708,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.077,0.171
12.075,0.024
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.545,0.048999999
nan,nan
nan,nan
nan,nan
11.911,0.017999999
nan,nan
nan,nan
14.215,0.071000002
nan,nan
14.867,0.122
nan,nan
nan,nan
nan,nan
nan,nan
14.3,0.086000003
nan,nan
13.881,0.056000002
nan,nan
13.121,0.032000002
14.513,0.075000003
nan,nan
nan,nan
nan,nan
nan,nan
12.741,0.026000001
nan,nan
nan,nan
nan,nan
nan,nan
15.111,0.146
nan,nan
nan,nan
nan,nan
nan,nan
14.213,0.061999999
nan,nan
nan,nan
15.487,0.19400001
nan,nan
nan,nan
nan,nan
15.34,0.177
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.242,0.083999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.641,0.1
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.09,0.14
13.973,0.063000001
14.358,0.075000003
nan,nan
nan,nan
nan,nan
15.219,0.14300001
nan,nan
nan,nan
nan,nan
14.099,0.057
nan,nan
14.729,0.108
nan,nan
nan,nan
nan,nan
nan,nan
14.004,0.059999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.442,0.094999999
nan,nan
14.296,0.083999999
14.794,0.126
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.211,0.032000002
14.927,0.111
13.707,0.046
15.49,0.17900001
14.824,0.103
14.859,0.111
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.049,0.050999999
nan,nan
nan,nan
12.753,0.028999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.438,0.044
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.381,0.16599999
nan,nan
nan,nan
10.13,0.024
nan,nan
nan,nan
15.054,0.14
nan,nan
15.075,0.123
15.148,0.131
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.211,0.033
15.124,0.145
15.398,0.193
nan,nan
14.198,0.071999997
nan,nan
nan,nan
12.875,0.029999999
nan,nan
12.864,0.034000002
nan,nan
nan,nan
nan,nan
nan,nan
15.279,0.141
nan,nan
nan,nan
15.42,0.193
14.991,0.12899999
nan,nan
nan,nan
nan,nan
15.245,0.193
nan,nan
14.259,0.072999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.543,0.199
nan,nan
nan,nan
nan,nan
nan,nan
15.503,0.191
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.645,0.052000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.937,0.026000001
13.894,0.055
nan,nan
nan,nan
nan,nan
13.937,0.048
nan,nan
nan,nan
15.431,0.17
nan,nan
15.155,0.153
nan,nan
nan,nan
nan,nan
nan,nan
13.844,0.059
nan,nan
13.739,0.061000001
nan,nan
13.769,0.056000002
12.043,0.022
nan,nan
nan,nan
11.922,0.022
nan,nan
13.246,0.035
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.709,0.112
nan,nan
nan,nan
15.033,0.148
nan,nan
11.687,0.023
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.353,0.023
15.489,0.18000001
15.045,0.122
nan,nan
nan,nan
14.592,0.113
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.592,0.243
14.166,0.083999999
15.436,0.184
nan,nan
nan,nan
nan,nan
13.756,0.048
14.997,0.12800001
nan,nan
nan,nan
nan,nan
14.836,0.119
nan,nan
11.862,0.023
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.073,0.052000001
13.151,0.037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.177,0.024
nan,nan
nan,nan
nan,nan
nan,nan
14.564,0.086000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.426,0.07
14.038,0.050999999
nan,nan
13.848,0.050999999
nan,nan
15.323,0.176
nan,nan
13.189,0.035999998
nan,nan
nan,nan
14.165,0.071000002
nan,nan
nan,nan
nan,nan
12.738,0.032000002
nan,nan
nan,nan
nan,nan
13.028,0.037999999
nan,nan
14.186,0.072999999
14.879,0.126
nan,nan
nan,nan
nan,nan
nan,nan
15.031,0.126
13.859,0.063000001
nan,nan
12.59,0.028000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.079,0.018999999
nan,nan
nan,nan
14.647,0.082999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.853,0.106
14.013,0.057
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.215,0.021
nan,nan
nan,nan
12.585,0.032000002
nan,nan
nan,nan
12.713,0.028000001
nan,nan
nan,nan
nan,nan
13.433,0.041000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.222,0.072999999
nan,nan
nan,nan
14.79,0.12
14.98,0.123
nan,nan
14.431,0.068999998
nan,nan
14.148,0.075000003
15.083,0.152
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.153,0.037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.433,0.098999999
nan,nan
nan,nan
13.288,0.043000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.776,0.092
nan,nan
nan,nan
nan,nan
nan,nan
14.6,0.086999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.149,0.048
nan,nan
nan,nan
15.354,0.163
nan,nan
13.886,0.055
nan,nan
nan,nan
nan,nan
13.326,0.037
nan,nan
nan,nan
12.177,0.055
13.743,0.050999999
14.962,0.13699999
13.327,0.035
14.791,0.122
14.717,0.104
nan,nan
nan,nan
14.315,0.079000004
nan,nan
13.936,0.059999999
13.769,0.046999998
nan,nan
nan,nan
nan,nan
15.212,0.2
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.854,0.039999999
13.179,0.034000002
13.171,0.033
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.94,0.059
nan,nan
nan,nan
14.194,0.059
nan,nan
nan,nan
14.828,0.097000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.179,0.066
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.325,0.18099999
11.389,0.022
nan,nan
nan,nan
14.755,0.11
nan,nan
12.439,0.023
nan,nan
nan,nan
nan,nan
nan,nan
15.679,0.214
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.604,0.037
nan,nan
nan,nan
15.013,0.123
nan,nan
15.123,0.138
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.327,0.177
nan,nan
nan,nan
nan,nan
13.252,0.037
nan,nan
nan,nan
nan,nan
nan,nan
14.416,0.067000002
nan,nan
nan,nan
15.1,0.122
14.395,0.079999998
nan,nan
nan,nan
nan,nan
nan,nan
14.808,0.105
nan,nan
nan,nan
nan,nan
nan,nan
14.312,0.068000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.694,0.048
nan,nan
15.24,0.169
12.139,0.021
12.287,0.024
nan,nan
nan,nan
14.62,0.109
12.38,0.025
13.041,0.026000001
nan,nan
nan,nan
nan,nan
13.751,0.048
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.86,0.112
nan,nan
15.0,0.134
nan,nan
15.773,0.248
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.378,0.18799999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.265,0.18000001
nan,nan
nan,nan
15.491,0.189
nan,nan
nan,nan
15.144,0.115
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.422,0.167
nan,nan
nan,nan
nan,nan
nan,nan
14.539,0.086000003
nan,nan
14.338,0.075000003
14.632,0.093000002
nan,nan
nan,nan
13.812,0.052000001
15.334,0.15000001
nan,nan
nan,nan
12.227,0.021
14.306,0.074000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.412,0.19400001
nan,nan
13.666,0.056000002
14.691,0.115
14.59,0.089000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.477,0.044
15.04,0.169
12.8,0.035
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.374,0.175
nan,nan
nan,nan
nan,nan
nan,nan
14.635,0.101
nan,nan
nan,nan
14.48,0.079000004
nan,nan
14.602,0.077
nan,nan
nan,nan
nan,nan
nan,nan
14.583,0.092
nan,nan
12.52,0.028999999
nan,nan
nan,nan
14.944,0.114
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.667,0.093000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.434,0.017000001
nan,nan
nan,nan
14.503,0.086000003
nan,nan
14.99,0.139
15.326,0.176
nan,nan
14.586,0.094999999
nan,nan
13.217,0.034000002
nan,nan
nan,nan
12.861,0.029999999
nan,nan
15.466,0.178
nan,nan
14.899,0.15000001
14.204,0.078000002
nan,nan
nan,nan
nan,nan
15.517,0.21600001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.737,0.103
nan,nan
nan,nan
nan,nan
13.833,0.050999999
nan,nan
nan,nan
14.323,0.082999997
nan,nan
nan,nan
nan,nan
11.053,0.022
nan,nan
nan,nan
14.024,0.059
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.966,0.12899999
12.8,0.035
nan,nan
13.11,0.029999999
nan,nan
nan,nan
13.283,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.087,0.141
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.124,0.021
nan,nan
13.555,0.059
nan,nan
nan,nan
15.014,0.13699999
14.816,0.12800001
nan,nan
13.064,0.033
nan,nan
15.282,0.16
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.611,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.562,0.235
nan,nan
nan,nan
nan,nan
15.21,0.147
14.554,0.079000004
nan,nan
nan,nan
13.318,0.039000001
nan,nan
nan,nan
nan,nan
15.435,0.156
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.597,0.041999999
nan,nan
nan,nan
13.98,0.057
14.915,0.111
nan,nan
nan,nan
nan,nan
15.636,0.221
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.971,0.050000001
nan,nan
13.927,0.046
nan,nan
nan,nan
14.158,0.061000001
nan,nan
15.39,0.189
nan,nan
nan,nan
nan,nan
14.967,0.134
nan,nan
nan,nan
nan,nan
nan,nan
15.385,0.183
nan,nan
nan,nan
nan,nan
